ORDERNUMBER,QUANTITYORDERED,PRICEEACH,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,ADDRESSLINE1,ADDRESSLINE2,CITY,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10169,36,100,4444.92,11/4/2003 0:00,Shipped,4,11,2003,Classic Cars,146,S18_3482,"Anna's Decorations, Ltd",201 Miller Street,Level 15,North Sydney,2060,Australia,APAC,O'Hara,Anna,Medium
10181,22,100,3395.48,11/12/2003 0:00,Shipped,4,11,2003,Classic Cars,146,S18_3482,Herkku Gifts,"Drammen 121, PR 744 Sentrum",,Bergen,N 5804,Norway,EMEA,Oeztan,Veysel,Medium
10191,23,100,3414.58,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,146,S18_3482,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,,Koln,50739,Germany,EMEA,Pfalzheim,Henriette,Medium
10203,32,100,5127.04,12/2/2003 0:00,Shipped,4,12,2003,Classic Cars,146,S18_3482,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Medium
10211,28,100,3745.28,1/15/2004 0:00,Shipped,1,1,2004,Classic Cars,146,S18_3482,Auto Canal Petit,"25, rue Lauriston",,Paris,75016,France,EMEA,Perrier,Dominique,Medium
10225,27,100,4564.08,2/22/2004 0:00,Shipped,1,2,2004,Classic Cars,146,S18_3482,"Vida Sport, Ltd",Grenzacherweg 237,,Gensve,1203,Switzerland,EMEA,Holz,Michael,Medium
10238,49,100,6554.24,4/9/2004 0:00,Shipped,2,4,2004,Classic Cars,146,S18_3482,Danish Wholesale Imports,Vinb'ltet 34,,Kobenhavn,1734,Denmark,EMEA,Petersen,Jytte,Medium
10252,41,100,6749.83,5/26/2004 0:00,Shipped,2,5,2004,Classic Cars,146,S18_3482,Auto Canal Petit,"25, rue Lauriston",,Paris,75016,France,EMEA,Perrier,Dominique,Medium
10265,49,100,8427.02,7/2/2004 0:00,Shipped,3,7,2004,Classic Cars,146,S18_3482,"Australian Collectables, Ltd",7 Allen Street,,Glen Waverly,3150,Australia,APAC,Connery,Sean,Large
10276,30,100,3924.6,8/2/2004 0:00,Shipped,3,8,2004,Classic Cars,146,S18_3482,Online Mini Collectables,7635 Spinnaker Dr.,,Brickhaven,58339,USA,NA,Barajas,Miguel,Medium
10287,40,100,6761.6,8/30/2004 0:00,Shipped,3,8,2004,Classic Cars,146,S18_3482,"Vida Sport, Ltd",Grenzacherweg 237,,Gensve,1203,Switzerland,EMEA,Holz,Michael,Medium
10300,23,100,3786.49,10/4/2003 0:00,Shipped,4,10,2003,Classic Cars,146,S18_3482,"Blauer See Auto, Co.",Lyonerstr. 34,,Frankfurt,60528,Germany,EMEA,Keitel,Roland,Medium
10310,49,100,6266.12,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,146,S18_3482,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,,Koln,50739,Germany,EMEA,Pfalzheim,Henriette,Medium
10320,25,100,3491,11/3/2004 0:00,Shipped,4,11,2004,Classic Cars,146,S18_3482,"Volvo Model Replicas, Co",Berguvsv�gen  8,,Lule,S-958 22,Sweden,EMEA,Berglund,Christina,Medium
10330,37,100,4405.22,11/16/2004 0:00,Shipped,4,11,2004,Classic Cars,146,S18_3482,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,,Makati City,1227 MM,Philippines,Japan,Cruz,Arnold,Medium
10342,55,100,6548.3,11/24/2004 0:00,Shipped,4,11,2004,Classic Cars,146,S18_3482,"Australian Collectors, Co.",636 St Kilda Road,Level 3,Melbourne,3004,Australia,APAC,Ferguson,Peter,Medium
10355,23,100,3177.91,12/7/2004 0:00,Shipped,4,12,2004,Classic Cars,146,S18_3482,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Medium
10363,24,100,4142.64,1/6/2005 0:00,Shipped,1,1,2005,Classic Cars,146,S18_3482,Suominen Souveniers,"Software Engineering Center, SEC Oy",,Espoo,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium
10378,43,96.49,4149.07,2/10/2005 0:00,Shipped,1,2,2005,Classic Cars,146,S18_3482,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Medium
10390,50,100,7397,3/4/2005 0:00,Shipped,1,3,2005,Classic Cars,146,S18_3482,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,97562,USA,NA,Nelson,Valarie,Large
10109,47,100,6241.6,3/10/2003 0:00,Shipped,1,3,2003,Classic Cars,141,S18_3685,Motor Mint Distributors Inc.,11328 Douglas Av.,,Philadelphia,71270,USA,NA,Hernandez,Rosa,Medium
10123,34,100,5331.88,5/20/2003 0:00,Shipped,2,5,2003,Classic Cars,141,S18_3685,Atelier graphique,"54, rue Royale",,Nantes,44000,France,EMEA,Schmitt,Carine,Medium
10137,31,100,5124.3,7/10/2003 0:00,Shipped,3,7,2003,Classic Cars,141,S18_3685,Reims Collectables,59 rue de l'Abbaye,,Reims,51100,France,EMEA,Henriot,Paul,Medium
10148,28,100,3639.44,9/11/2003 0:00,Shipped,3,9,2003,Classic Cars,141,S18_3685,"Anna's Decorations, Ltd",201 Miller Street,Level 15,North Sydney,2060,Australia,APAC,O'Hara,Anna,Medium
10161,36,100,5544,10/17/2003 0:00,Shipped,4,10,2003,Classic Cars,141,S18_3685,Heintze Collectables,Smagsloget 45,,Aaarhus,8200,Denmark,EMEA,Ibsen,Palle,Medium
10172,48,100,5493.12,11/5/2003 0:00,Shipped,4,11,2003,Classic Cars,141,S18_3685,Gift Depot Inc.,25593 South Bay Ln.,,Bridgewater,97562,USA,NA,King,Julie,Medium
10181,39,100,5785.26,11/12/2003 0:00,Shipped,4,11,2003,Classic Cars,141,S18_3685,Herkku Gifts,"Drammen 121, PR 744 Sentrum",,Bergen,N 5804,Norway,EMEA,Oeztan,Veysel,Medium
10192,45,100,5340.6,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,141,S18_3685,Online Diecast Creations Co.,2304 Long Airport Avenue,,Nashua,62005,USA,NA,Young,Valarie,Medium
10204,35,100,5735.8,12/2/2003 0:00,Shipped,4,12,2003,Classic Cars,141,S18_3685,Muscle Machine Inc,4092 Furth Circle,Suite 400,NYC,10022,USA,NA,Young,Jeff,Medium
10212,45,100,6357.6,1/16/2004 0:00,Shipped,1,1,2004,Classic Cars,141,S18_3685,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Medium
10226,46,100,7343.9,2/26/2004 0:00,Shipped,1,2,2004,Classic Cars,141,S18_3685,Collectable Mini Designs Co.,361 Furth Circle,,San Diego,91217,USA,NA,Thompson,Valarie,Large
10240,37,100,5959.22,4/13/2004 0:00,Shipped,2,4,2004,Classic Cars,141,S18_3685,Osaka Souveniers Co.,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,530-0003,Japan,Japan,Kentary,Mory,Medium
10253,31,100,4029.38,6/1/2004 0:00,Cancelled,2,6,2004,Classic Cars,141,S18_3685,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,,Liverpool,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium
10266,33,100,5035.14,7/6/2004 0:00,Shipped,3,7,2004,Classic Cars,141,S18_3685,L'ordine Souveniers,Strada Provinciale 124,,Reggio Emilia,42100,Italy,EMEA,Moroni,Maurizio,Medium
10278,31,100,4116.8,8/6/2004 0:00,Shipped,3,8,2004,Classic Cars,141,S18_3685,Signal Gift Stores,8489 Strong St.,,Las Vegas,83030,USA,NA,King,Sue,Medium
10287,27,100,4310.55,8/30/2004 0:00,Shipped,3,8,2004,Classic Cars,141,S18_3685,"Vida Sport, Ltd",Grenzacherweg 237,,Gensve,1203,Switzerland,EMEA,Holz,Michael,Medium
10301,39,100,6446.7,10/5/2003 0:00,Shipped,4,10,2003,Classic Cars,141,S18_3685,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",,Oslo,N 0106,Norway,EMEA,Klaeboe,Jan,Medium
10311,32,100,3616.64,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,141,S18_3685,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Medium
10321,28,100,4232.76,11/4/2004 0:00,Shipped,4,11,2004,Classic Cars,141,S18_3685,FunGiftIdeas.com,1785 First Street,,New Bedford,50553,USA,NA,Benitez,Violeta,Medium
10331,26,67.91,1765.66,11/17/2004 0:00,Shipped,4,11,2004,Classic Cars,141,S18_3685,Motor Mint Distributors Inc.,11328 Douglas Av.,,Philadelphia,71270,USA,NA,Hernandez,Rosa,Small
10343,44,84.88,3734.72,11/24/2004 0:00,Shipped,4,11,2004,Classic Cars,141,S18_3685,Reims Collectables,59 rue de l'Abbaye,,Reims,51100,France,EMEA,Henriot,Paul,Medium
10367,46,100,4808.38,1/12/2005 0:00,Resolved,1,1,2005,Classic Cars,141,S18_3685,Toys4GrownUps.com,78934 Hillside Dr.,,Pasadena,90003,USA,NA,Young,Julie,Medium
10379,32,70.83,2266.56,2/10/2005 0:00,Shipped,1,2,2005,Classic Cars,141,S18_3685,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Small
10406,65,100,10468.9,4/15/2005 0:00,Disputed,2,4,2005,Classic Cars,141,S18_3685,Danish Wholesale Imports,Vinb'ltet 34,,Kobenhavn,1734,Denmark,EMEA,Petersen,Jytte,Large
10419,43,100,5589.14,5/17/2005 0:00,Shipped,2,5,2005,Classic Cars,141,S18_3685,Salzburg Collectables,Geislweg 14,,Salzburg,5020,Austria,EMEA,Pipps,Georg,Medium
10108,43,67.77,2914.11,3/3/2003 0:00,Shipped,1,3,2003,Motorcycles,62,S18_3782,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,,Makati City,1227 MM,Philippines,Japan,Cruz,Arnold,Small
10122,35,49.74,1740.9,5/8/2003 0:00,Shipped,2,5,2003,Motorcycles,62,S18_3782,Marseille Mini Autos,"12, rue des Bouchers",,Marseille,13008,France,EMEA,Lebihan,Laurence,Small
10135,45,50.36,2266.2,7/2/2003 0:00,Shipped,3,7,2003,Motorcycles,62,S18_3782,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,97562,USA,NA,Nelson,Valarie,Small
10146,47,67.14,3155.58,9/3/2003 0:00,Shipped,3,9,2003,Motorcycles,62,S18_3782,Gift Ideas Corp.,2440 Pompton St.,,Glendale,97561,USA,NA,Lewis,Dan,Medium
10159,21,64.66,1357.86,10/10/2003 0:00,Shipped,4,10,2003,Motorcycles,62,S18_3782,Corporate Gift Ideas Co.,7734 Strong St.,,San Francisco,,USA,NA,Brown,Julie,Small
10169,38,68.39,2598.82,11/4/2003 0:00,Shipped,4,11,2003,Motorcycles,62,S18_3782,"Anna's Decorations, Ltd",201 Miller Street,Level 15,North Sydney,2060,Australia,APAC,O'Hara,Anna,Small
10180,21,50.36,1057.56,11/11/2003 0:00,Shipped,4,11,2003,Motorcycles,62,S18_3782,Daedalus Designs Imports,"184, chausse de Tournai",,Lille,59000,France,EMEA,Rance,Martine,Small
10191,43,72.74,3127.82,11/20/2003 0:00,Shipped,4,11,2003,Motorcycles,62,S18_3782,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,,Koln,50739,Germany,EMEA,Pfalzheim,Henriette,Medium
10211,46,54.09,2488.14,1/15/2004 0:00,Shipped,1,1,2004,Motorcycles,62,S18_3782,Auto Canal Petit,"25, rue Lauriston",,Paris,75016,France,EMEA,Perrier,Dominique,Small
10224,38,58.44,2220.72,2/21/2004 0:00,Shipped,1,2,2004,Motorcycles,62,S18_3782,Daedalus Designs Imports,"184, chausse de Tournai",,Lille,59000,France,EMEA,Rance,Martine,Small
10237,26,52.22,1357.72,4/5/2004 0:00,Shipped,2,4,2004,Motorcycles,62,S18_3782,Vitachrome Inc.,2678 Kingston Rd.,Suite 101,NYC,10022,USA,NA,Frick,Michael,Small
10252,31,52.84,1638.04,5/26/2004 0:00,Shipped,2,5,2004,Motorcycles,62,S18_3782,Auto Canal Petit,"25, rue Lauriston",,Paris,75016,France,EMEA,Perrier,Dominique,Small
10264,48,54.71,2626.08,6/30/2004 0:00,Shipped,2,6,2004,Motorcycles,62,S18_3782,Gifts4AllAges.com,8616 Spinnaker Dr.,,Boston,51003,USA,NA,Yoshido,Juri,Small
10276,33,50.36,1661.88,8/2/2004 0:00,Shipped,3,8,2004,Motorcycles,62,S18_3782,Online Mini Collectables,7635 Spinnaker Dr.,,Brickhaven,58339,USA,NA,Barajas,Miguel,Small
10286,38,57.2,2173.6,8/28/2004 0:00,Shipped,3,8,2004,Motorcycles,62,S18_3782,"La Corne D'abondance, Co.","265, boulevard Charonne",,Paris,75012,France,EMEA,Bertrand,Marie,Small
10299,39,55.95,2182.05,9/30/2004 0:00,Shipped,3,9,2004,Motorcycles,62,S18_3782,"Toys of Finland, Co.",Keskuskatu 45,,Helsinki,21240,Finland,EMEA,Karttunen,Matti,Small
10310,42,67.14,2819.88,10/16/2004 0:00,Shipped,4,10,2004,Motorcycles,62,S18_3782,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,,Koln,50739,Germany,EMEA,Pfalzheim,Henriette,Small
10319,44,59.06,2598.64,11/3/2004 0:00,Shipped,4,11,2004,Motorcycles,62,S18_3782,Microscale Inc.,5290 North Pendale Street,Suite 200,NYC,10022,USA,NA,Kuo,Kee,Small
10330,29,69.63,2019.27,11/16/2004 0:00,Shipped,4,11,2004,Motorcycles,62,S18_3782,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,,Makati City,1227 MM,Philippines,Japan,Cruz,Arnold,Small
10342,26,55.95,1454.7,11/24/2004 0:00,Shipped,4,11,2004,Motorcycles,62,S18_3782,"Australian Collectors, Co.",636 St Kilda Road,Level 3,Melbourne,3004,Australia,APAC,Ferguson,Peter,Small
10355,31,53.47,1657.57,12/7/2004 0:00,Shipped,4,12,2004,Motorcycles,62,S18_3782,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Small
10363,32,89.12,2851.84,1/6/2005 0:00,Shipped,1,1,2005,Motorcycles,62,S18_3782,Suominen Souveniers,"Software Engineering Center, SEC Oy",,Espoo,FIN-02271,Finland,EMEA,Suominen,Kalle,Small
10378,28,100,4609.64,2/10/2005 0:00,Shipped,1,2,2005,Motorcycles,62,S18_3782,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Medium
10390,36,100,5079.96,3/4/2005 0:00,Shipped,1,3,2005,Motorcycles,62,S18_3782,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,97562,USA,NA,Nelson,Valarie,Medium
10403,36,52.22,1879.92,4/8/2005 0:00,Shipped,2,4,2005,Motorcycles,62,S18_3782,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,,Liverpool,WX1 6LT,UK,EMEA,Devon,Elizabeth,Small
10106,41,100,4774.86,2/17/2003 0:00,Shipped,1,2,2003,Vintage Cars,105,S18_3856,Rovelli Gifts,Via Ludovico il Moro 22,,Bergamo,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10119,27,99.52,2687.04,4/28/2003 0:00,Shipped,2,4,2003,Vintage Cars,105,S18_3856,Salzburg Collectables,Geislweg 14,,Salzburg,5020,Austria,EMEA,Pipps,Georg,Small
10130,33,100,3423.75,6/16/2003 0:00,Shipped,2,6,2003,Vintage Cars,105,S18_3856,Auto-Moto Classics Inc.,16780 Pompton St.,,Brickhaven,58339,USA,NA,Taylor,Leslie,Medium
10143,34,100,3455.76,8/10/2003 0:00,Shipped,3,8,2003,Vintage Cars,105,S18_3856,Mini Creations Ltd.,4575 Hillside Dr.,,New Bedford,50553,USA,NA,Tam,Wing C,Medium
10155,29,100,3622.97,10/6/2003 0:00,Shipped,4,10,2003,Vintage Cars,105,S18_3856,"Toys of Finland, Co.",Keskuskatu 45,,Helsinki,21240,Finland,EMEA,Karttunen,Matti,Medium
10167,34,100,3599.58,10/23/2003 0:00,Cancelled,4,10,2003,Vintage Cars,105,S18_3856,Scandinavian Gift Ideas,?kergatan 24,,Boras,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
10178,48,100,5386.56,11/8/2003 0:00,Shipped,4,11,2003,Vintage Cars,105,S18_3856,Alpha Cognac,1 rue Alsace-Lorraine,,Toulouse,31000,France,EMEA,Roulet,Annette,Medium
10186,46,100,4918.78,11/14/2003 0:00,Shipped,4,11,2003,Vintage Cars,105,S18_3856,"Double Decker Gift Stores, Ltd",120 Hanover Sq.,,London,WA1 1DP,UK,EMEA,Hardy,Thomas,Medium
10197,22,100,2538.8,11/26/2003 0:00,Shipped,4,11,2003,Vintage Cars,105,S18_3856,Enaco Distributors,"Rambla de Catalu兀, 23",,Barcelona,8022,Spain,EMEA,Saavedra,Eduardo,Small
10209,20,100,2498.6,1/9/2004 0:00,Shipped,1,1,2004,Vintage Cars,105,S18_3856,"Men 'R' US Retailers, Ltd.",6047 Douglas Av.,,Los Angeles,,USA,NA,Chandler,Michael,Small
10222,45,85.75,3858.75,2/19/2004 0:00,Shipped,1,2,2004,Vintage Cars,105,S18_3856,Collectable Mini Designs Co.,361 Furth Circle,,San Diego,91217,USA,NA,Thompson,Valarie,Medium
10249,46,100,5600.5,5/8/2004 0:00,Shipped,2,5,2004,Vintage Cars,105,S18_3856,Cambridge Collectables Co.,4658 Baden Av.,,Cambridge,51247,USA,NA,Tseng,Kyung,Medium
10262,34,100,4103.46,6/24/2004 0:00,Cancelled,2,6,2004,Vintage Cars,105,S18_3856,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Medium
10273,50,85.75,4287.5,7/21/2004 0:00,Shipped,3,7,2004,Vintage Cars,105,S18_3856,Petit Auto,Rue Joseph-Bens 532,,Bruxelles,B-1180,Belgium,EMEA,Dewey,Catherine,Medium
10283,46,100,5795.54,8/20/2004 0:00,Shipped,3,8,2004,Vintage Cars,105,S18_3856,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,,Tsawassen,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Medium
10296,22,84.7,1863.4,9/15/2004 0:00,Shipped,3,9,2004,Vintage Cars,105,S18_3856,"Bavarian Collectables Imports, Co.",Hansastr. 15,,Munich,80686,Germany,EMEA,Donnermeyer,Michael,Small
10307,48,86.81,4166.88,10/14/2004 0:00,Shipped,4,10,2004,Vintage Cars,105,S18_3856,"Classic Gift Ideas, Inc",782 First Street,,Philadelphia,71270,USA,NA,Cervantes,Francisca,Medium
10316,47,86.81,4080.07,11/1/2004 0:00,Shipped,4,11,2004,Vintage Cars,105,S18_3856,giftsbymail.co.uk,Garden House Crowther Way,,Cowes,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium
10328,34,100,3815.48,11/12/2004 0:00,Shipped,4,11,2004,Vintage Cars,105,S18_3856,Rovelli Gifts,Via Ludovico il Moro 22,,Bergamo,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10338,45,100,5526.45,11/22/2004 0:00,Shipped,4,11,2004,Vintage Cars,105,S18_3856,Royale Belge,"Boulevard Tirou, 255",,Charleroi,B-6000,Belgium,EMEA,Cartrain,Pascale,Medium
10351,20,100,3374.6,12/3/2004 0:00,Shipped,4,12,2004,Vintage Cars,105,S18_3856,"Stylish Desk Decors, Co.",35 King George,,London,WX3 6FW,UK,EMEA,Brown,Ann,Medium
10373,50,60.49,3024.5,1/31/2005 0:00,Shipped,1,1,2005,Vintage Cars,105,S18_3856,"Oulu Toy Supplies, Inc.",Torikatu 38,,Oulu,90110,Finland,EMEA,Koskitalo,Pirkko,Medium
10386,22,57.55,1266.1,3/1/2005 0:00,Resolved,1,3,2005,Vintage Cars,105,S18_3856,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Small
10398,45,100,4811.85,3/30/2005 0:00,Shipped,1,3,2005,Vintage Cars,105,S18_3856,Reims Collectables,59 rue de l'Abbaye,,Reims,51100,France,EMEA,Henriot,Paul,Medium
10400,58,100,7307.42,4/1/2005 0:00,Shipped,2,4,2005,Vintage Cars,105,S18_3856,The Sharp Gifts Warehouse,3086 Ingle Ln.,,San Jose,94217,USA,NA,Frick,Sue,Large
10415,51,100,6209.25,5/9/2005 0:00,Disputed,2,5,2005,Vintage Cars,105,S18_3856,"Australian Collectables, Ltd",7 Allen Street,,Glen Waverly,3150,Australia,APAC,Connery,Sean,Medium
10104,38,100,5348.5,1/31/2003 0:00,Shipped,1,1,2003,Classic Cars,143,S18_4027,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Medium
10117,22,100,2780.58,4/16/2003 0:00,Shipped,2,4,2003,Classic Cars,143,S18_4027,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,79903,Singapore,Japan,Natividad,Eric,Small
10127,25,100,3447,6/3/2003 0:00,Shipped,2,6,2003,Classic Cars,143,S18_4027,Muscle Machine Inc,4092 Furth Circle,Suite 400,NYC,10022,USA,NA,Young,Jeff,Medium
10142,24,100,3791.52,8/8/2003 0:00,Shipped,3,8,2003,Classic Cars,143,S18_4027,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,97562,USA,NA,Nelson,Valarie,Medium
10152,35,100,4524.1,9/25/2003 0:00,Shipped,3,9,2003,Classic Cars,143,S18_4027,"Australian Gift Network, Co",31 Duncan St. West End,,South Brisbane,4101,Australia,APAC,Calaghan,Tony,Medium
10165,28,100,3337.6,10/22/2003 0:00,Shipped,4,10,2003,Classic Cars,143,S18_4027,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,79903,Singapore,Japan,Natividad,Eric,Medium
10176,36,100,5532.12,11/6/2003 0:00,Shipped,4,11,2003,Classic Cars,143,S18_4027,L'ordine Souveniers,Strada Provinciale 124,,Reggio Emilia,42100,Italy,EMEA,Moroni,Maurizio,Medium
10185,39,100,5096.91,11/14/2003 0:00,Shipped,4,11,2003,Classic Cars,143,S18_4027,Mini Creations Ltd.,4575 Hillside Dr.,,New Bedford,50553,USA,NA,Tam,Wing C,Medium
10196,27,100,4537.08,11/26/2003 0:00,Shipped,4,11,2003,Classic Cars,143,S18_4027,Super Scale Inc.,567 North Pendale Street,,New Haven,97823,USA,NA,Murphy,Leslie,Medium
10207,40,100,6146.8,12/9/2003 0:00,Shipped,4,12,2003,Classic Cars,143,S18_4027,Diecast Collectables,6251 Ingle Ln.,,Boston,51003,USA,NA,Franco,Valarie,Medium
10220,50,100,8258,2/12/2004 0:00,Shipped,1,2,2004,Classic Cars,143,S18_4027,"Clover Collections, Co.",25 Maiden Lane,Floor No. 4,Dublin,2,Ireland,EMEA,Cassidy,Dean,Large
10230,42,100,7238.28,3/15/2004 0:00,Shipped,1,3,2004,Classic Cars,143,S18_4027,"Blauer See Auto, Co.",Lyonerstr. 34,,Frankfurt,60528,Germany,EMEA,Keitel,Roland,Large
10247,48,100,6756,5/5/2004 0:00,Shipped,2,5,2004,Classic Cars,143,S18_4027,Suominen Souveniers,"Software Engineering Center, SEC Oy",,Espoo,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium
10272,25,100,3734,7/20/2004 0:00,Shipped,3,7,2004,Classic Cars,143,S18_4027,Diecast Classics Inc.,7586 Pompton St.,,Allentown,70267,USA,NA,Yu,Kyung,Medium
10282,31,100,4674.8,8/20/2004 0:00,Shipped,3,8,2004,Classic Cars,143,S18_4027,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,97562,USA,NA,Nelson,Valarie,Medium
10292,44,100,7140.76,9/8/2004 0:00,Shipped,3,9,2004,Classic Cars,143,S18_4027,Land of Toys Inc.,897 Long Airport Avenue,,NYC,10022,USA,NA,Yu,Kwai,Large
10306,23,100,3600.65,10/14/2004 0:00,Shipped,4,10,2004,Classic Cars,143,S18_4027,"AV Stores, Co.",Fauntleroy Circus,,Manchester,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
10314,29,100,4206.74,10/22/2004 0:00,Shipped,4,10,2004,Classic Cars,143,S18_4027,Heintze Collectables,Smagsloget 45,,Aaarhus,8200,Denmark,EMEA,Ibsen,Palle,Medium
10324,49,100,5379.71,11/5/2004 0:00,Shipped,4,11,2004,Classic Cars,143,S18_4027,Vitachrome Inc.,2678 Kingston Rd.,Suite 101,NYC,10022,USA,NA,Frick,Michael,Medium
10337,36,100,5679.36,11/21/2004 0:00,Shipped,4,11,2004,Classic Cars,143,S18_4027,Classic Legends Inc.,5905 Pompton St.,Suite 750,NYC,10022,USA,NA,Hernandez,Maria,Medium
10349,34,100,4394.84,12/1/2004 0:00,Shipped,4,12,2004,Classic Cars,143,S18_4027,Muscle Machine Inc,4092 Furth Circle,Suite 400,NYC,10022,USA,NA,Young,Jeff,Medium
10358,25,100,2528.25,12/10/2004 0:00,Shipped,4,12,2004,Classic Cars,143,S18_4027,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Small
10372,48,100,7031.52,1/26/2005 0:00,Shipped,1,1,2005,Classic Cars,143,S18_4027,"Tokyo Collectables, Ltd",2-2-8 Roppongi,,Minato-ku,106-0032,Japan,Japan,Shimamura,Akiko,Large
10383,38,100,5340.9,2/22/2005 0:00,Shipped,1,2,2005,Classic Cars,143,S18_4027,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Medium
10394,37,100,6376.58,3/15/2005 0:00,Shipped,1,3,2005,Classic Cars,143,S18_4027,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Medium
10413,49,100,6896.75,5/5/2005 0:00,Shipped,2,5,2005,Classic Cars,143,S18_4027,Gift Depot Inc.,25593 South Bay Ln.,,Bridgewater,97562,USA,NA,King,Julie,Medium
10100,22,86.51,1903.22,1/6/2003 0:00,Shipped,1,1,2003,Vintage Cars,92,S18_4409,Online Diecast Creations Co.,2304 Long Airport Avenue,,Nashua,62005,USA,NA,Young,Valarie,Small
10110,28,89.27,2499.56,3/18/2003 0:00,Shipped,1,3,2003,Vintage Cars,92,S18_4409,"AV Stores, Co.",Fauntleroy Circus,,Manchester,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small
10124,36,85.59,3081.24,5/21/2003 0:00,Shipped,2,5,2003,Vintage Cars,92,S18_4409,Signal Gift Stores,8489 Strong St.,,Las Vegas,83030,USA,NA,King,Sue,Medium
10148,34,100,3598.22,9/11/2003 0:00,Shipped,3,9,2003,Vintage Cars,92,S18_4409,"Anna's Decorations, Ltd",201 Miller Street,Level 15,North Sydney,2060,Australia,APAC,O'Hara,Anna,Medium
10162,39,100,3912.09,10/18/2003 0:00,Shipped,4,10,2003,Vintage Cars,92,S18_4409,Corporate Gift Ideas Co.,7734 Strong St.,,San Francisco,,USA,NA,Brown,Julie,Medium
10173,21,75.46,1584.66,11/5/2003 0:00,Shipped,4,11,2003,Vintage Cars,92,S18_4409,Rovelli Gifts,Via Ludovico il Moro 22,,Bergamo,24100,Italy,EMEA,Rovelli,Giovanni,Small
